name,degree,betweenness,closeness,eigenvector,category,Kingdom,Phylum,Class,Order,Family,Genus,Species
49e524c09f006aff415945820227db75,3,1994,0.000136921,8.28E-08,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured bacterium
56fa9321ccaf972eefcfc7582505da39,3,0,0.000162768,4.53E-05,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured bacterium
c1f3b9cb6968e05aa6f0d66b2fbbf2ca,69,1803,0.000211413,0.233331558,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured bacterium
614ca7114c6d37eec941770d6bddb79e,60,558.9215686,0.000184226,0.00098628,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured bacterium
af079f38b1d7ceb4bd1f06966719df7d,56,288,0.000184105,0.001319314,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,uncultured bacterium
d40a6cbc0faf2156b5dbe7e562ac3cb4,83,2284,0.000209103,0.264937875,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,NA
7a981f54500c5137a806f6175914c013,83,21751,0.000236448,0.317244462,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,NA
9d355e3c12d69cfd594aa77164439fa1,18,2168,0.00018026,0.023065753,intermediate,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rhodothermus,NA
20fb42626b03ab3290c9702afde0b921,93,644.2857143,0.000214718,0.005444162,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia,Bernardetia litoralis
2ee9a02846dea5fbaaf0b0f5a2a073c4,81,423,0.000210968,0.007707753,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
3fee92e0f5e992a2854501036e39649f,104,3598,0.00020036,0.005778897,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA
68855969937bbcbfc669ab91987465e3,136,1047,0.000179349,0.001800025,abundant,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA
8a8fd190e33430046b9fb82abbf63178,101,2835,0.000205067,0.00496408,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sp. R-36727
9e10efaa2f1061d6da4033c53d3337b8,48,2884,0.000193747,0.108297045,abundant,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA
16aecd27aaada154234f3f9e1166a239,125,161,0.000180722,0.002078522,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,uncultured bacterium ARCTIC47_D_06
89f9efb78ccc703e4242c2c532819ffa,150,7091,0.000191367,0.003190619,abundant,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured Aquiflexum sp.
a2c69842ca6606a7f6f11ab1032bf6f9,45,30,0.000170581,0.000617276,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
82841c4d98aa43bd4c2caf0d525eee99,167,168,0.000185876,0.003447696,abundant,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
17b5f74d3651c651a0c9bbb94b1d4c99,60,0.857142857,0.000184139,0.00099028,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
d013a7ce2558e66fa08889de0d53a53e,60,1218,0.00020341,0.24215658,intermediate,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
82905e54ec89313db258ae72c107dda6,8,2141,0.000151137,0.000109328,intermediate,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
fa374cbb462bfc9eb2b7044d092bd612,39,1736,0.000221659,0.008322192,intermediate,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
ea85b33779ad5dc407de90f39318d609,112,1227,0.000175594,0.001507218,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Saccharicrinis,uncultured bacterium
6da6481304367287a582269cbc2d5d80,60,36.64285714,0.000184242,0.000985681,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,uncultured bacterium,uncultured bacterium
3d264a966f3193269d0e45ec62327d8e,144,11441,0.00019113,0.002418797,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome
88de057b97d1df20245d7a284b08c3ca,29,98,0.000204309,0.045335002,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,NA,NA
0fa28309bcefdb0ce73d8206093bd1ed,101,141,0.000150625,5.11E-07,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,NA,NA
5287804765603de6eba169ad17b4f211,60,19.01680672,0.000184269,0.000984547,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,uncultured bacterium,uncultured bacterium
ae42f515a0d6ff882b735aa4027257a0,119,5598,0.000229343,0.326801063,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,NA,NA
05da5ee5ebc6b6b3a2614b8424bfd42a,33,228,0.000201003,0.145416871,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium
11ccba50e4be2999cc43c36fc2140909,6,4834,0.000163644,0.001580864,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,FFCH9454,metagenome,metagenome
8ce07e623d18fccebc0b5cf254dbe649,20,739,0.000147885,8.32E-08,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,FFCH9454,metagenome,metagenome
26102e156b62228be22f4f135a599fa8,83,1314,0.000206009,0.364094948,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,uncultured bacterium,uncultured bacterium
5c6faf5a504ac2c2d5e5dda60ed4492f,146,9516,0.000233365,0.677607223,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,uncultured bacterium,uncultured bacterium
b9efd8b3a78885497cfac39e380cff73,20,267,0.000182367,0.0030438,rare,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,metagenome,metagenome
65a1c8fa3fa7fff4a5d500ccb9a722da,27,1829,0.000220529,0.03388543,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,metagenome,metagenome
2da716b0ce4dafa8732a6cb4a00c4093,48,23170,0.000238403,0.060329808,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,NA,NA
87c30877600e72db1aa60aa6ba4fd45b,48,5280,0.0002126,0.165714219,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,uncultured bacterium,uncultured bacterium
b40242e70cd73173a3bb90b3a7ec095a,3,810,0.000173164,0.001633264,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,NA,NA
73e5d60b87ff5c0aa5fadf119016e523,74,1111,0.000211881,0.355543093,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome
b5fd1c06199a1ca12641524c26733854,12,873,0.000209968,0.002448812,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome
49639d60adf0028c2809bc9a63a00a98,20,277,0.000191137,0.042364077,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,metagenome,metagenome
9d0ab686fe5361398452f866ee7bc71f,6,18,0.000174511,0.001501868,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NA,NA,NA
0157b9c98391de754394ad7da4f65069,44,5828,0.000212613,0.110242679,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
a276983623069b8743deef57b346815c,194,1818,0.000230091,0.869603841,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
179a8d0ea5ca3179b6e7af99acc8109c,130,3754,0.000222838,0.613690266,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
5e9e7fd02813168f2075f7a1b20331c1,16,5809,0.000182423,0.00944232,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
d1d4881e019cc8a7430676918fae22ac,109,6047,0.000216477,0.011293632,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
5c9df1aad5b525e915d70131dfd990ff,93,178.625,0.00021471,0.005445104,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
230852e5bc69b50c0609998778dac054,133,1360.5,0.000207787,0.00524275,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
35e35064b0a20940261c168c9f08c3b5,15,313,0.000195408,0.024411497,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
3a6ff48f545f6e5f5cba70a112114d2c,60,19.01680672,0.000184269,0.000984547,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,metagenome,metagenome
37277143091b311a383072b5e65831ab,23,1029,0.000217941,0.001745066,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
9b7e512c26277ca83534f27b47c3f387,64,27508,0.000241991,0.056969929,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,uncultured Sphingobacteriales bacterium,uncultured Sphingobacteriales bacterium
51442426bb221c6f2656c77354665bc2,42,3040,0.000229677,0.016367275,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,NA,NA
e6928ac1fdf4c9d747407dd886a240c5,13,2052,0.000195415,0.002017406,rare,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,uncultured Sphingobacteriales bacterium,uncultured Sphingobacteriales bacterium
cce7d05fbd70e2c796b0338cbd26be7a,22,5333,0.000183386,1.91E-06,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
64c9e0896ff0e3f12df2eee486a4beae,93,1383.827381,0.000214724,0.005442553,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
1fdc3626d0c29b025ee3e2c8b6e8214b,77,730.6190476,0.000200213,0.004111759,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
31bad73dc9b1cef8fd90f31e79226e86,60,36.64285714,0.000184242,0.000985681,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA
880bbd76d1d1a3aa5208f711063dc358,143,2698,0.000195249,0.002753096,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Subsaxibacter,Subsaxibacter arcticus
11da77d254cb4ff1d5b839c0311dac91,87,2261,0.000224798,0.008329279,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Subsaxibacter,NA
91e00e9f9cb78281ea1acbcfd08531d9,109,11,0.000175511,0.001379441,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Subsaximicrobium,Subsaximicrobium wynnwilliamsii
a8386713afedf1f9248cc706a0cbb13f,60,19.01680672,0.000184269,0.000984547,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Planktosalinus,uncultured bacterium
1f3d8fed679b64eaa9b69dd311011cea,93,186.2,0.00021469,0.005449264,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,NA
280205c61cb0e62a562ce338d178ac9c,118,55,0.000173284,0.001548228,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,uncultured bacterium
043710b4a833c48482ae0b2246702556,86,510,0.000177193,0.000753229,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,NA
472a4d61e50ca8446270e8a3b64e9107,33,374,0.000218232,0.001705254,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,NA
2c888a9db3c3815b57a3405d1a3a0370,55,3959,0.000232786,0.083441479,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
3ae0d98a24858cf73ddcc2ae745e785c,93,178.625,0.00021471,0.005445104,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
22678c6fb2699ee27cc325967f9db989,26,56830,0.000240176,0.004056474,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
5521657ecd7c0108cbe6d5d04616eebb,8,495,0.000195263,0.000645561,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
3ae9b25835ddf924d6bae721eea13047,43,7726.088214,0.000203694,3.36E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
20908381d7f19839efce33c63cd07799,68,7488,0.000203173,0.215755485,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
f443040715a6de0421b95aa541300739,91,5346,0.000218264,0.015179131,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
d8cac7f3aa22c6f0707349c54b83e5ce,14,139,0.000187281,0.028768629,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
d41df8980644f73df684cd1c572bfe20,29,1033,0.000202494,0.098148247,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
66d7247db2b16a685c76be005f755aa4,80,4177,0.00021596,0.211409051,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
feeb9e887e2d6810f78f59910214ae6b,8,1461,0.000193917,0.002107168,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
126b1c64def97fec185eb690e8fbd15f,79,5748,0.00022136,0.239837291,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
c185dd8c2674d827eb2005b5171c3c53,93,178.625,0.00021471,0.005445104,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
75fa3a77ffdf8c11ca3561146d766b07,10,298,0.000181317,0.012252786,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
cadd44a49ffa7275d32c414f580cfb36,15,250,0.000188339,0.019636982,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
db3b73fefd9d80be711fa80364db7016,9,552,0.000189065,0.000143326,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
b7aee74fdc7f2cff0f8e90874364892f,88,175.6666667,0.000223388,0.007922175,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
5354836ee59fe78a0299e013d8f41678,31,15069.5,0.000216877,0.001029942,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
619b20f549e658933b01f1e6b29669c3,100,5779,0.000227467,0.286574132,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
39a5ff56e1eb41e0b0231fca4f7ed985,73,1635,0.000217437,0.191437114,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. S4
d58d964c2026fda08bacf995a8d77b2d,5,1136,0.000144103,3.10E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
b7594dc02e7a1d93fc711c8dee9d6386,18,1818,0.000199567,0.00174195,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
168c521ff5ce25561a507076bee5d9b0,121,3025,0.000220694,0.016440428,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
14776625070c4de41965575baf27b53b,7,634,0.00018388,0.004014165,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
a9f62f03c32b846c1579123b802e3049,3,197,0.000146558,1.73E-05,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. HWG-A1
b1660c02bfc96f936266ed114c95f9b7,47,2088,0.000221846,0.124999547,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,bacterium CS910
b46417fe0a534b13eb5f705859143d44,16,7348,0.000169439,0.00044455,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
9cacaa28d80b53a25434cc07db7a2df8,43,662,0.000170419,0.000566538,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium jumunjinense
4dfcf76f83b46563cf0a137fb3c6bc57,37,6949,0.000221059,0.003487033,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
eaa5143e3ec464e6daa77890059b4727,18,1317,0.000166577,0.000178075,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
b7a2409c723b22fbb9c4130db218997f,9,1586,0.000192099,0.000666017,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
8eb17d4735f17ccf8b88f6db12cd2484,8,63,0.000184048,0.002236682,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
853b9ace593b256287cb52bb1047ddd2,5,144,0.000165158,0.00015946,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
23d75bea26070a944dfbf418ea167e04,4,888,0.000141573,1.16E-05,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
a82eb85f354f35598afc25616f419574,21,255,0.000177244,0.000628886,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
25991f95af5bc5e1ee57e417c454e206,130,4,0.000206473,0.005315583,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,metagenome
a1fba3f7488038c6d9f35192af3f5b07,60,36.64285714,0.000184242,0.000985681,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured bacterium
d8052f5dc21ab1d39fe4283258edd0df,60,19.01680672,0.000184269,0.000984547,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia,uncultured bacterium
2cd124531c60db69d8a1ccb5822f6c5c,60,36.64285714,0.000184242,0.000985681,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,NA
5615db29e6ce1e68fcdc48c4ccd1cee1,93,0,0.000214683,0.00545021,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,NA
aadb12c586ff4037f54a2985083c5205,88,2168,0.000206543,0.00393427,abundant,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,uncultured bacterium
5fc2f6cab2d0ee5e8313544acca1c310,42,509,0.000191404,0.03974972,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,uncultured Sphingobacteriales bacterium,uncultured Sphingobacteriales bacterium
93a77a6bcac6d149a5d4fcb79dbb5de4,20,484,0.000191165,0.014009039,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA,NA
4413fd22d48f5771442b74da6f7f8f1b,49,1345,0.000217521,0.143465823,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,uncultured bacterium,uncultured bacterium
fe675525f2a70a8851c3f9766dbda671,11,804,0.000208811,0.000614177,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome
5fd88ed3f03e17fd94ba15b1e13b1921,6,3523,0.000201958,0.001029597,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome
9f4ce2ffe8608bf878db6f1775866691,60,0,0.000184178,0.000987857,rare,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA,NA
e603d15a9cb12591ebfd171d6133143f,48,16038,0.000210893,0.117661352,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome
0d45af65fdce7bf37161716c495f7312,47,2908,0.000202616,0.125400161,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NA,NA
29e725e7af9361cd1867c3a74019e816,18,514,0.000205408,0.003616532,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome
eb34161db2cbe9c522568a81f108c11d,5,15,0.000187616,0.002345469,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,metagenome
3367c3ffc20cb501b2d1edd815fa4a0b,134,3358,0.000191963,0.00171895,intermediate,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
5d9b99eb2c8083f3ec09d7cb960aad42,117,1802,0.000138411,4.51E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NA,NA,NA
23218f532b5adbba13aa88688c474a9d,24,0,0.000127192,2.17E-08,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
71151208a37024bd3d2862659a37aded,106,1268,0.000220515,0.507766703,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
da13c4f63b060163389c56268b2d9747,10,11,0.000190213,0.0227117,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
58cfda5b34a09ae3c284293445dfbcee,8,1235,0.00017784,4.05E-05,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
38f4307bc4c56df0539c96ac340d7c1e,19,2412,0.000190757,0.036328091,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
df301f927ca1531c0e820e193615c31d,18,701,0.000221824,0.018875736,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
fbd0b01c3670836df9f4e6f21b5b6607,168,1550,0.000225285,0.77393785,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
b30f9e06eb88f74b13e5167f3fdc16d6,12,2431,0.000209813,0.007637247,abundant,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,NA,NA
6ac4555c0bd80fc5a57cbd6454470fb4,80,10.66666667,0.00015334,4.81E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured bacterium
a4047502287197a316c12e5d0a3660bc,154,490,0.000156622,9.64E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
f3d5e9b316a70449b5ddb4e264628914,184,2510,0.0001519,7.43E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
4f9ab1ed203cb5e0631f67de3a5d74b7,11,16,0.000200641,0.000730493,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
07c166fca1855191a4323f3620338e09,128,5405,0.000153093,5.97E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
9e7b4d668248ebb753dec01421259885,59,5358,0.000171669,1.46E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
fcc0a53f7d78385070ca43452da229c5,40,0,0.000144752,1.05E-07,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
6f1cac186e1102566d0b12804743b3cc,14,140,0.000204275,0.003815101,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,uncultured Sphingobacteriaceae bacterium
d22d4b4a237e670e58f31ee9dd037af4,8,3692,0.000151239,4.89E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,uncultured Sphingobacteriaceae bacterium
2d0c2b54cc78a38c5f522acb054c9f5d,4,0,0.000152021,3.96E-05,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
7bd81bbfd0e2ad63ff7bb13323a64be6,43,7726.088214,0.000203694,3.36E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Antarctic bacterium GA028
c35fde085d503e2e4af5f805eef7ed7c,190,4424,0.000175302,2.10E-06,intermediate,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
